ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Gloss,phon_form,Phonemic,Phonemic_Segments,native_script,url
100-68-1,,100,68,vlasi,vlasi,v l ɑ s i,,,,,,vlɑsi,vlasi,v l a s i,власи,
100-69-1,,100,69,rǫka,rǫka,r ɔ̃ k ɑ,,,,,,rɔ̃kɑ,rõka,r õ k a,рѫка,
100-71-1,,100,71,glava,glava,ɡ l ɑ ʋ ɑ,,,,,,ɡlɑʋɑ,ɡlava,ɡ l a v a,глава,
100-72-1,,100,72,slyšati,slyšati,s l ɯ ʃ a t i,,,,,,slɯʃati,slɯʃati,s l ɯ ʃ a t i,слышати,
100-73-1,,100,73,srĭdĭce,srĭdĭce,s r̩ʲ d ɪ̆ tsʲ ɛ,,,,,,sr̩ʲdɪ̆tsʲɛ,sr̩ʲdɪtse,s r̩ʲ d ɪ ts e,срьдьцє,
100-74-1,,100,74,tęžĭkŭ,tęžĭkŭ,t ɛ̃ ʒ ɪ k ʊ̆,,,,,,tɛ̃ʒɪkʊ̆,tẽʒɪkʊ,t ẽ ʒ ɪ k ʊ,тѧжькъ,
100-76-1,,100,76,udariti,udariti,u d ɑ r i t i,,,,,,udɑriti,udariti,u d a r i t i,ѹдарити,
100-78-1,,100,78,rogŭ,rogŭ,r ɔ ɡ ʊ̆,,,,,,rɔɡʊ̆,roɡʊ,r o ɡ ʊ,рогъ,
100-80-1,,100,80,loviti,loviti,l ɔ ʋ i t i,,,,,,lɔʋiti,loviti,l o v i t i,ловити,
100-83-1,,100,83,ledŭ,ledŭ,l ɛ d ʊ̆,,,,,,lɛdʊ̆,ledʊ,l e d ʊ,лєдъ,
100-86-1,,100,86,ubiti,ubiti,u b i t i,,,,,,ubiti,ubiti,u b i t i,ѹбити,
100-87-1,,100,87,kolěno,kolěno,k ɔ l æ n ɔ,,,,,,kɔlænɔ,kolæno,k o l æ n o,колѣно,
100-88-1,,100,88,věděti,věděti,ʋ æ d æ t i,,,,,,ʋædæti,vædæti,v æ d æ t i,вѣдѣти,
100-89-1,,100,89,"jezero, jezerŭ","jezero, jezerŭ",j ɛ z ɛ r ɔ,,,,,,"jɛzɛrɔ, jɛzɛrʊ̆","jezero, jezerʊ",j e z e r o,"ѥзєро, ѥзєръ",
100-90-1,,100,90,smijati sę,smijati sę,s m i j a t i + s ɛ̃,,,,,,smijati sɛ̃,smijati sẽ,s m i j a t i + s ẽ,смияти сѧ,
100-91-1,,100,91,listŭ,listŭ,l i s t ʊ̆,,,,,,listʊ̆,listʊ,l i s t ʊ,листъ,
100-92-1,,100,92,lěvŭ,lěvŭ,l æ ʋ ʊ̆,,,,,,læʋʊ̆,lævʊ,l æ v ʊ,лѣвъ,
100-92-2,,100,92,šui,šui,ʃ y j ɪ̆,"In the Canon it is attested in prepositional phrases with the meaning 'on the left' only. However, in younger texts it is attested as a adjective 'left' too.",,,,,ʃyjɪ̆,ʃujɪ,ʃ u j ɪ,шѹи,
100-93-1,,100,93,noga,noga,n ɔ ɡ ɑ,,,,,,nɔɡɑ,noɡa,n o ɡ a,нога,
100-95-1,,100,95,žiti,žiti,ʒ i t i,,,,,,ʒiti,ʒiti,ʒ i t i,жити,
100-96-1,,100,96,jętrĭce,jętrĭce,j ɛ̃ t r ɪ̆ tsʲ ɛ,The lexeme is not attested in the Canon. Its meaning in later texts is slightly ambiguous ('liver' or 'guts').,,,,,jɛ̃trɪ̆tsʲɛ,jẽtrɪtse,j ẽ t r ɪ ts e,ѩтрьцє,
100-97-1,,100,97,dlŭgŭ,dlŭgŭ,d l̩ ɡ ʊ̆,,,,,,dl̩ɡʊ̆,dl̩ɡʊ,d l̩ ɡ ʊ,длъгъ,
100-99-1,,100,99,mǫžĭ,mǫžĭ,m ɔ̃ ʒ ɪ̆,,,,,,mɔ̃ʒɪ̆,mõʒɪ,m õ ʒ ɪ,мѫжь,
100-101-1,,100,101,męso,męso,m ɛ̃ s ɔ,,,,,,mɛ̃sɔ,mẽso,m ẽ s o,мѧсо,
100-102-1,,100,102,měsęcĭ,měsęcĭ,m æ s ɛ̃ tsʲ ɪ̆,"An alternative lexeme is 'лѹна'. However, it is much less frequent in the Canon (>200 <300 vs 20).",,,,,mæsɛ̃tsʲɪ̆,mæsẽtsɪ,m æ s ẽ ts ɪ,мѣсѧць,
100-104-1,,100,104,gora,gora,ɡ ɔ r ɑ,,,,,,ɡɔrɑ,ɡora,ɡ o r a,гора,
100-105-1,,100,105,usta,usta,u s t ɑ,"An alternative lexeme is 'ѹстьна', with the same root.",,,,,ustɑ,usta,u s t a,ѹста,
100-106-1,,100,106,imę,imę,i m ɛ̃,,,,,,imɛ̃,imẽ,i m ẽ,имѧ,
100-107-1,,100,107,ǫzŭkŭ,ǫzŭkŭ,ɔ̃ z ʊ k ʊ̆,"It has two synonimical meanings 'narrow like a narrow river, road, table etc.' and 'narrow with a connotation of very little or too litte space, tight'. Probably the first meaning predominated but it is not entirely clear.",,,,,ɔ̃zʊkʊ̆,õzʊkʊ,õ z ʊ k ʊ,ѫзъкъ,
100-108-1,,100,108,blizŭ,blizŭ,b l i z ʊ̆,,,,,,blizʊ̆,blizʊ,b l i z ʊ,близъ,
100-109-1,,100,109,vyja,vyja,ʋ ɯ j a,An alternative lexeme is 'шия' but it is much less frequent in the Canon (1 time vs 36 times).,,,,,ʋɯja,vɯja,v ɯ j a,выя,
100-110-1,,100,110,novŭ,novŭ,n ɔ ʋ ʊ̆,,,,,,nɔʋʊ̆,novʊ,n o v ʊ,новъ,
100-111-1,,100,111,noštĭ,noštĭ,n ɔ ʃ tʲ ɪ̆,,,,,,nɔʃtʲɪ̆,noʃtʃi,n o ʃ tʃ i,нощь,
100-112-1,,100,112,nosŭ,nosŭ,n ɔ s ʊ̆,,,,,,nɔsʊ̆,nosʊ,n o s ʊ,носъ,
100-114-1,,100,114,starŭ,starŭ,s t ɑ r ʊ̆,"Alternative lexemes are 'вєтъхъ' and 'дрєвь(л҄ь)н҄ь'. 'дрєвь(л҄ь)н҄ь' has is more like 'very old, ancient' or 'previous, former'. ALso 'вєтъхъ' tends to mean 'very old, ancient' (notabene, it is used in the name '*Old* Testament'.",,,,,stɑrʊ̆,starʊ,s t a r ʊ,старъ,
100-115-1,,100,115,jedinŭ,jedinŭ,j ɛ d i n ʊ̆,,,,,,jɛdinʊ̆,jedinʊ,j e d i n ʊ,ѥдинъ,
100-118-1,,100,118,igrati,igrati,i ɡ r ɑ t i,"In the Canon it seems to be attested only in the meaning 'to have fun, to entertain. However, the meaning 'to play a game' is attested in younger texts.",,,,,iɡrɑti,iɡrati,i ɡ r a t i,играти,
100-119-1,,100,119,vlěšti,vlěšti,ʋ l æ ʃ tʲ i,,,,,,ʋlæʃtʲi,vlæʃtʃi,v l æ ʃ tʃ i,влѣщи,
100-120-1,,100,120,rivati,rivati,r i ʋ ɑ t i,"Alternative lexeme is 'рѣяти', historically with the same root. However, the words are attested only in a meaning 'pushing people (in crowd)'.",,,,,riʋɑti,rivati,r i v a t i,ривати,
100-121-1,,100,121,dŭždĭ,dŭždĭ,d ʊ ʒ d ɪ̆,,,,,,dʊʒdɪ̆,dʊʒdɪ,d ʊ ʒ d ɪ,дъждь,
100-122-1,,100,122,črĭvljenŭ,črĭvljenŭ,tʃ r̩ʲ ʋ ʎ ɛ n ʊ̆,,,,,,tʃr̩ʲʋʎɛnʊ̆,tʃr̩ʲvʎenʊ,tʃ r̩ʲ v ʎ e n ʊ,чрьвлѥнъ,
100-124-1,,100,124,desnŭ,desnŭ,d ɛ s n ʊ̆,,,,,,dɛsnʊ̆,desnʊ,d e s n ʊ,дєснъ,
100-125-1,,100,125,rěka,rěka,r æ k ɑ,,,,,,rækɑ,ræka,r æ k a,рѣка,
100-127-1,,100,127,korenĭ,korenĭ,k ɔ r ɛ n ɪ̆,,,,,,kɔrɛnɪ̆,korenɪ,k o r e n ɪ,корєнь,
100-129-1,,100,129,sŭgnilŭ,sŭgnilŭ,s ʊ̆ ɡ n i l ʊ̆,An alternative derivative is 'изгнилъ'. Both forms can refer to wood too.,,,,,sʊ̆ɡnilʊ̆,sʊɡnilʊ,s ʊ ɡ n i l ʊ,съгнилъ,
100-130-1,,100,130,(o)krǫglŭ,(o)krǫglŭ,ɔ k r ɔ̃ ɡ l ʊ̆,"The word is not attested in the Canon (however, the basal substantive is).",,,,,(ɔ)krɔ̃ɡlʊ̆,(o)krõɡlʊ,o k r õ ɡ l ʊ,(о)крѫглъ,
100-132-1,,100,132,solĭ,solĭ,s ɔ l ɪ̆,,,,,,sɔlɪ̆,solɪ,s o l ɪ,соль,
100-133-1,,100,133,pěsŭkŭ,pěsŭkŭ,p æ s ʊ k ʊ̆,,,,,,pæsʊkʊ̆,pæsʊkʊ,p æ s ʊ k ʊ,пѣсъкъ,
100-134-1,,100,134,rešti,rešti,r ɛ ʃ tʲ i,"Alternative lexemes are 'повѣдѣти' and 'съказати'. 'повѣдѣти' is more like 'tell' and 'notify'; 'съказати' has expect 'say' many meanings: 'elucidate, translate, mean, remind, announce' (and 'say' seems not to be the most frequent meaning).",,,,,rɛʃtʲi,reʃtʃi,r e ʃ tʃ i,рєщи,
100-136-1,,100,136,morje,morje,m ɔ rʲ ɛ,,,,,,mɔrʲɛ,morʲe,m o rʲ e,морѥ,
100-137-1,,100,137,viděti,viděti,ʋ i d æ t i,,,,,,ʋidæti,vidæti,v i d æ t i,видѣти,
100-138-1,,100,138,sěmę,sěmę,s æ m ɛ̃,,,,,,sæmɛ̃,sæmẽ,s æ m ẽ,сѣмѧ,
100-139-1,,100,139,šiti,šiti,ʃ i t i,The infinitive and any of personal forms is not attested in OCS. There is only a participal form 'шьвенъ' attested.,,,,,ʃiti,ʃiti,ʃ i t i,шити,
100-140-1,,100,140,ostrŭ,ostrŭ,ɔ s t r ʊ̆,,,,,,ɔstrʊ̆,ostrʊ,o s t r ʊ,остръ,
100-141-1,,100,141,kratŭkŭ,kratŭkŭ,k r ɑ t ʊ k ʊ̆,The word is not attested in the Canon but in younger texts only.,,,,,krɑtʊkʊ̆,kratʊkʊ,k r a t ʊ k ʊ,кратъкъ,
100-142-1,,100,142,pěti,pěti,p æ t i,,,,,,pæti,pæti,p æ t i,пѣти,
100-143-1,,100,143,sěděti,sěděti,s æ d æ t i,,,,,,sædæti,sædæti,s æ d æ t i,сѣдѣти,
100-144-1,,100,144,koža,koža,k ɔ ʒ a,,,,,,kɔʒa,koʒa,k o ʒ a,кожа,
100-145-1,,100,145,nebo,nebo,n ɛ b ɔ,,,,,,nɛbɔ,nebo,n e b o,нєбо,
100-146-1,,100,146,sŭpati,sŭpati,s ʊ̆ p ɑ t i,,,,,,sʊ̆pɑti,sʊpati,s ʊ p a t i,съпати,
100-147-1,,100,147,malŭ,malŭ,m ɑ l ʊ̆,"An alternative lexeme is 'хѹдъ' which is, however, much less frequently attested in the Canon (>200 vs. 21).",,,,,mɑlʊ̆,malʊ,m a l ʊ,малъ,
100-149-1,,100,149,dymŭ,dymŭ,d ɯ m ʊ̆,,,,,,dɯmʊ̆,dɯmʊ,d ɯ m ʊ,дымъ,
100-150-1,,100,150,gladŭkŭ,gladŭkŭ,ɡ l ɑ d ʊ k ʊ̆,,,,,,ɡlɑdʊkʊ̆,ɡladʊkʊ,ɡ l a d ʊ k ʊ,гладъкъ,
100-151-1,,100,151,zmija,zmija,z m i j a,,,,,,zmija,zmija,z m i j a,змия,
100-152-1,,100,152,sněgŭ,sněgŭ,s n æ ɡ ʊ̆,,,,,,snæɡʊ̆,snæɡʊ,s n æ ɡ ʊ,снѣгъ,
100-158-1,,100,158,stojati,stojati,s t ɔ j a t i,,,,,,stɔjati,stojati,s t o j a t i,стояти,
100-159-1,,100,159,ʒvězda,ʒvězda,d zʲ ʋ æ z d ɑ,,,,,,dzʲʋæzdɑ,dzvæzda,d z v æ z d a,ѕвѣзда,
100-160-1,,100,160,palica,palica,p ɑ l i tsʲ a,"There are quite many alternative lexemes: 'жрьдь, посоха, дрьколь, дрѫгъ, жьзлъ'. However, some of them are pretty rare attested in the Canon ('дрѫгъ' and 'посоха' appear only once). Farther, they all are attested in more specific meanings like 'club, bar, sceptre'. 'палица' seems to be the best lexeme for the Swadesh term.",,,,,pɑlitsʲa,palitsa,p a l i ts a,палица,
100-161-1,,100,161,kamy,kamy,k ɑ m ɯ,There is also a derivative 'камыкъ' with the same meaning attested.,,,,,kɑmɯ,kamɯ,k a m ɯ,камы,
100-162-1,,100,162,pravŭ,pravŭ,p r ɑ ʋ ʊ̆,,,,,,prɑʋʊ̆,pravʊ,p r a v ʊ,правъ,
100-164-1,,100,164,slŭnĭce,slŭnĭce,s l̩ n ɪ̆ tsʲ ɛ,,,,,,sl̩nɪ̆tsʲɛ,sl̩nɪtse,s l̩ n ɪ ts e,слъньцє,
100-166-1,,100,166,plavati,plavati,p l ɑ ʋ ɑ t i,"An alternative lexeme is 'плѹти', historically with the same root.",,,,,plɑʋɑti,plavati,p l a v a t i,плавати,
100-167-1,,100,167,opašĭ,opašĭ,ɔ p ɑ ʃ ɪ̆,Attested twice in the Canon. An alternative lexeme 'хоботъ' is attested once. Younger texts have other alternative lexemes: 'очєсъ' and 'ошибъ'.,,,,,ɔpɑʃɪ̆,opaʃɪ,o p a ʃ ɪ,опашь,
100-173-1,,100,173,mysliti,mysliti,m ɯ s l i t i,,,,,,mɯsliti,mɯsliti,m ɯ s l i t i,мыслити,
100-176-1,,100,176,trije,trije,t r ɪ̆ j ɛ,,,,,,"trɪ̆jɛ, trije",trije,t r i j e,триѥ,
100-177-1,,100,177,vrěšti,vrěšti,ʋ r æ ʃ tʲ i,,,,,,ʋræʃtʲi,vræʃtʃi,v r æ ʃ tʃ i,врѣщи,
100-178-1,,100,178,vęzati,vęzati,v ɛ̃ z ɑ t i,,,,,,vɛ̃zɑti,vẽzati,v ẽ z a t i,вѧзати,
100-179-1,,100,179,językŭ,językŭ,j ɛ̃ z ɯ k ʊ̆,"Also 'language' and 'pepole, nation'.",,,,,jɛ̃zɯkʊ̆,jẽzɯkʊ,j ẽ z ɯ k ʊ,ѩзыкъ,
100-180-1,,100,180,zǫbŭ,zǫbŭ,z ɔ̃ b ʊ̆,,,,,,zɔ̃bʊ̆,zõbʊ,z õ b ʊ,зѫбъ,
100-181-1,,100,181,drěvo,drěvo,d r æ ʋ ɔ,,,,,,dræʋɔ,drævo,d r æ v o,дрѣво,
100-182-1,,100,182,obratiti,obratiti,ɔ b r ɑ t i t i,,,,,,ɔbrɑtiti,obratiti,o b r a t i t i,обратити,
100-183-1,,100,183,dŭva,dŭva,d ʊ̆ ʋ ɑ,,,,,,dʊ̆ʋɑ,dʊva,d ʊ v a,дъва,
100-184-1,,100,184,bljĭvati,bljĭvati,b ʎ ɪ̆ ʋ ɑ t i,,,,,,bʎɪ̆ʋɑti,bʎɪvati,b ʎ ɪ v a t i,бл҄ьвати,
100-186-1,,100,186,toplŭ,toplŭ,t ɔ p l ʊ̆,There was possibly a dialectal variant 'тєплъ' (-e- in attested in the Canon in derivatives).,,,,,tɔplʊ̆,toplʊ,t o p l ʊ,топлъ,
100-187-1,,100,187,myti,myti,m ɯ t i,,,,,,mɯti,mɯti,m ɯ t i,мыти,
100-188-1,,100,188,voda,voda,ʋ ɔ d ɑ,,,,,,ʋɔdɑ,voda,v o d a,вода,
100-190-1,,100,190,mokrŭ,mokrŭ,m ɔ k r ʊ̆,,,,,,mɔkrʊ̆,mokrʊ,m o k r ʊ,мокръ,
100-194-1,,100,194,bělŭ,bělŭ,b æ l ʊ̆,,,,,,bælʊ̆,bælʊ,b æ l ʊ,бѣлъ,
100-196-1,,100,196,širokŭ,širokŭ,ʃ i r ɔ k ʊ̆,,,,,,ʃirɔkʊ̆,ʃirokʊ,ʃ i r o k ʊ,широкъ,
100-198-1,,100,198,větrŭ,větrŭ,ʋ æ t r ʊ̆,,,,,,ʋætrʊ̆,vætrʊ,v æ t r ʊ,вѣтръ,
100-199-1,,100,199,krilo,krilo,k r i l ɔ,,,,,,krilɔ,krilo,k r i l o,крило,
100-202-1,,100,202,žena,žena,ʒ ɛ n ɑ,,,,,,ʒɛnɑ,ʒena,ʒ e n a,жєна,
100-203-1,,100,203,lěsŭ,lěsŭ,l æ s ʊ̆,"'лѣсъ' is attested twice in the Canon. There are alternative lexemes: 'дрѧзга' (attested once as 'woods, grove, coppice'), 'дѫбрава' (attested five times as 'grove, coppice, oak woods, deciduous forest') and 'лѫгъ' (attested once as 'woods, grove, coppice').",,,,,læsʊ̆,læsʊ,l æ s ʊ,лѣсъ,
100-204-1,,100,204,črĭvĭ,črĭvĭ,tʃ r̩ʲ ʋ ɪ̆,,,,,,tʃr̩ʲʋɪ̆,tʃr̩ʲvɪ,tʃ r̩ʲ v ɪ,чрьвь,
100-206-1,,100,206,lěto,lěto,l æ t ɔ,"An alternative lexeme is 'годъ'. However, it attested only once in the Canon. Both words have other original meaning which seem to be stil primary in the OCS time: 'лѣто' is 'summer', 'годъ' is 'appropriate, appointed time'.",,,,,lætɔ,læto,l æ t o,лѣто,
100-207-1,,100,207,žl′t′,žl′t′,ʒ l̩ʲ t ʊ̆,"The word 'жльтъ' is not attested in OCS. However, the derivative 'жльтѣница' 'a kind of plant with yellow flowers' and the contaminated form 'жльчь' (instead of / alongside зльчь) 'gall' show that such an adjective did exist. An alternative lexeme is 'плавъ' but it has a more specific meaning 'fair, fawn, colour of ripe cereals'.",,,,,ʒl̩ʲtʊ̆,ʒl̩ʲtʊ,ʒ l̩ʲ t ʊ,жльтъ,
108-4-1,,108,4,pelanne,pelanne,,EV,,,,,,,,,
108-6-1,,108,6,rikisnan,rikisnan,,EV,,,,,,,,,
108-7-1,,108,7,wargan,wargan,,"acc., related to lith.: vargas 'miserable', Old Church Slav.: vrag 'enemy'",,,,,,,,,
108-8-1,,108,8,saxtis,saxtis,,EV,,,,,,,,,
108-10-1,,108,10,weders,weders,,EV,,,,,,,,,
108-11-1,,108,11,debīkan,debīkan,,"debica (n.), debbīkan (f. acc.sg.)",,,,,,,,,
108-12-1,,108,12,pippalins,pippalins,,"Third Catechism, acc.pl. EV: pepelis. Gr: pipelko",,,,,,,,,
108-14-1,,108,14,kirsnan,kirsnan,,adv.,,,,,,,,,
108-15-1,,108,15,krawia,krawia,,Third Catechism. EV: crauyo,,,,,,,,,
108-17-1,,108,17,kaulan,kaulan,,,,,,,,,,,
108-18-1,,108,18,kraclan,kraclan,,EV,,,,,,,,,
108-22-1,,108,22,wupyan,wupyan,,EV,,,,,,,,,
108-23-1,,108,23,salta,salta,,Gr,,,,,,,,,
108-24-1,,108,24,perēit,perēit,,inf.,,,,,,,,,
108-27-1,,108,27,deinan,deinan,,acc.sg.,,,,,,,,,
108-28-1,,108,28,aulāut,aulāut,,inf.,,,,,,,,,
108-31-1,,108,31,sunis,sunis,,EV,,,,,,,,,
108-32-1,,108,32,poūton,poūton,,Third Catechism inf. Basel epigram: poyt,,,,,,,,,
108-33-1,,108,33,sausā,sausā,,"acc.sg.m., adv. sausai",,,,,,,,,
108-36-1,,108,36,āusins,āusins,,acc.pl.,,,,,,,,,
108-37-1,,108,37,semmē,semmē,,Third Catechism. EV: same,,,,,,,,,
108-38-1,,108,38,īst,īst,,"Third Catechism, inf.",,,,,,,,,
108-39-1,,108,39,paute,paute,,"related to many terms for 'child, son', e.g. cognate set 1462",,,,,,,,,
108-40-1,,108,40,ackis,ackis,,"Third Catechism, nom.pl. EV: agins",,,,,,,,,
108-41-1,,108,41,krūt,krūt,,inf.,,,,,,,,,
108-45-1,,108,45,biātwei,biātwei,,inf,,,,,,,,,
108-48-1,,108,48,ūlint,ūlint,,,,,,,,,,,
108-49-1,,108,49,nagutis,nagutis,,EV,,,,,,,,,
108-50-1,,108,50,panno,panno,,EV,,,,,,,,,
108-51-1,,108,51,suckis,suckis,,,,,,,,,,,
108-57-1,,108,57,kupsins,kupsins,,EV,,,,,,,,,
108-58-1,,108,58,nage,nage,,EV. Gr: noye,,,,,,,,,
108-61-1,,108,61,wēisin,wēisin,,acc.sg.,,,,,,,,,
108-62-1,,108,62,pilnan,pilnan,,acc.sg.f.,,,,,,,,,
108-63-1,,108,63,dāt,dāt,,"inf., also dātwei",,,,,,,,,
108-64-1,,108,64,labs,labs,,also labbīngs,,,,,,,,,
108-65-1,,108,65,schokis,schokis,,EV,,,,,,,,,
108-66-1,,108,66,saligan,saligan,,"n., EV",,,,,,,,,
108-68-1,,108,68,scebelis,scebelis,,EV,,,,,,,,,
108-69-1,,108,69,rānkan,rānkan,,"Third Catechism, acc.sg. Gr: rancko",,,,,,,,,
108-71-1,,108,71,gallū,gallū,,Third Catechism. EV: galwo,,,,,,,,,
108-72-1,,108,72,kirdītwei,kirdītwei,,"inf., also kirdīt",,,,,,,,,
108-73-1,,108,73,sīran,sīran,,"Third Catechism, acc.sg. EV: seyr",,,,,,,,,
108-76-1,,108,76,kyrteis,kyrteis,,"Gr, ipv.",,,,,,,,,
108-78-1,,108,78,ragis,ragis,,EV,,,,,,,,,
108-83-1,,108,83,ladis,ladis,,EV,,,,,,,,,
108-86-1,,108,86,gallintwei,gallintwei,,inf.,,,,,,,,,
108-87-1,,108,87,klupstis,klupstis,,EV,,,,,,,,,
108-88-1,,108,88,waist,waist,,inf.,,,,,,,,,
108-89-1,,108,89,assaran,assaran,,EV,,,,,,,,,
108-95-1,,108,95,giwīt,giwīt,,,,,,,,,,,
108-96-1,,108,96,lagno,lagno,,,,,,,,,,,
108-97-1,,108,97,ilga,ilga,,adv.,,,,long-lasting,,,,,
108-99-1,,108,99,wijrs,wijrs,,,,,,,,,,,
108-101-1,,108,101,mensā,mensā,,"EV menso, Gr mense",,,,,,,,,
108-102-1,,108,102,menig,menig,,,,,,,,,,,
108-104-1,,108,104,grabis,grabis,,,,,,,,,,,
108-105-1,,108,105,austo,austo,,,,,,,,,,,
108-106-1,,108,106,emmens,emmens,,also emnes,,,,,,,,,
108-109-1,,108,109,winsus,winsus,,,,,,,,,,,
108-110-1,,108,110,nawans,nawans,,,,,,,,,,,
108-111-1,,108,111,nacktien,nacktien,,acc.sg.,,,,,,,,,
108-112-1,,108,112,nozy,nozy,,,,,,,,,,,
108-114-1,,108,114,urs,urs,,,,,,,,,,,
108-115-1,,108,115,ains,ains,,,,,,,,,,,
108-119-1,,108,119,tiēnstwei,tiēnstwei,,,,,,,,,,,
108-121-1,,108,121,aglo,aglo,,,,,,,,,,,
108-122-1,,108,122,wormyan,wormyan,,EV n.,,,,,,,,,
108-124-1,,108,124,tickrōmien,tickrōmien,,acc.sg.f.,,,,,,,,,
108-125-1,,108,125,ape,ape,,,,,,,,,,,
108-127-1,,108,127,sagnis,sagnis,,,,,,,,,,,
108-132-1,,108,132,sali,sali,,,,,,,,,,,
108-133-1,,108,133,sixdo,sixdo,,,,,,,,,,,
108-134-1,,108,134,gerdaut,gerdaut,,,,,,,,,,,
108-136-1,,108,136,iūrin,iūrin,,acc.sg.,,,,,,,,,
108-137-1,,108,137,widdai,widdai,,3pret.,,,,,,,,,
108-138-1,,108,138,semen,semen,,,,,,,,,,,
108-141-1,,108,141,īnsan,īnsan,,acc.,,,,,,,,,
108-142-1,,108,142,grīmons,grīmons,,"comp. OCS VЪZGRЬMITЪ 'rumbling, thunder'",,,,,,,,,
108-143-1,,108,143,syndens,syndens,,"ptc., also sindats, sīdons",,,,,,,,,
108-144-1,,108,144,keuto,keuto,,,,,,,,,,,
108-145-1,,108,145,dangon,dangon,,"acc.sg., nom.sg. dangus (EV)",,,,,,,,,
108-146-1,,108,146,meicte,meicte,,Gr.,,,,,,,,,
108-147-1,,108,147,likuts,likuts,,,,,,,,,,,
108-149-1,,108,149,dumis,dumis,,,,,,,,,,,
108-151-1,,108,151,angis,angis,,,,,,,,,,,
108-152-1,,108,152,snaygis,snaygis,,"Gr sneko, schneko",,,,,,,,,
108-158-1,,108,158,stānintei,stānintei,,,,,,,,,,,
108-159-1,,108,159,lauxnos,lauxnos,,f.pl.,,,,,,,,,
108-161-1,,108,161,stabis,stabis,,,,,,,,,,,
108-164-1,,108,164,saule,saule,,,,,,,,,,,
108-178-1,,108,178,perrēist,perrēist,,inf.,,,,,,,,,
108-179-1,,108,179,insuwis,insuwis,,EV,,,,,,,,,
108-180-1,,108,180,dantis,dantis,,EV,,,,,,,,,
108-181-1,,108,181,garian,garian,,EV,,,,,,,,,
108-182-1,,108,182,wartint,wartint,,,,,,,,,,,
108-183-1,,108,183,dwai,dwai,,,,,,,,,,,
108-184-1,,108,184,wimbmis,wimbmis,,Gr,,,,,,,,,
108-188-1,,108,188,unds,unds,,"m., EV wundan n.",,,,,,,,,
108-194-1,,108,194,gaylis,gaylis,,EV,,,,,,,,,
108-198-1,,108,198,wetro,wetro,,EV,,,,,,,,,
108-202-1,,108,202,genno,genno,,,,,,,,,,,
108-203-1,,108,203,median,median,,,,,,,,,,,
108-204-1,,108,204,girmis,girmis,,,,,,grub,,,,,
108-206-1,,108,206,mettan,mettan,,"EV n., Gr metthe",,,,,,,,,
108-207-1,,108,207,gelatynan,gelatynan,,EV n.,,,,,,,,,
105-4-1,,105,4,ā́saḥ,ā́saḥ,aː s ɐ h,"AV ~ bhásma n. AV+ SHOULD BE EARLY VEDIC SWADESH TERM, on which see [cognate set 2189](cog-2189).The Sanskrit word is a thematicized form from the full grade stem of the PIE root noun.",,,,m.,ˈaːsɐh,áːsas,áː s a s,आसः,http://www.sanskrit-lexicon.uni-koeln.de/scans/MWScan/2014/web/webtc/servepdf.php?page=160
105-6-1,,105,6,pr̥ṣṭhám,pr̥ṣṭhám,p ɾ ʂ ʈʰ ɐ m,"~ sā́nu- m. n., abl.-gen. snóḥ",,,,n.,pɾˈʂʈʰɐm,prstʰám,p r s tʰ á m,पृष्ठम्,http://www.sanskrit-lexicon.uni-koeln.de/scans/MWScan/2014/web/webtc/servepdf.php?page=647
105-8-1,,105,8,valkáḥ,valkáḥ,ʋ ɐ l k ɐ h,.,,,,m.,ʋɐlˈkɐh,valkás,v a l k á s,वलकः,http://www.sanskrit-lexicon.uni-koeln.de/scans/MWScan/2014/web/webtc/servepdf.php?page=928
105-10-1,,105,10,udáram,udáram,u d ɐ r ɐ m,~ jaṭháram n.,,,,n.,uˈdɐrɐm,udáram,u d á r a m,उदरम्,http://www.sanskrit-lexicon.uni-koeln.de/scans/MWScan/2014/web/webtc/servepdf.php?page=184
105-11-1,,105,11,máhi,máhi,m ɐ ɦ i,~ mahā́nt-,,,,n.,ˈmɐɦi,máhi,m á h i,महि,http://www.sanskrit-lexicon.uni-koeln.de/scans/MWScan/2014/web/webtc/servepdf.php?page=802
105-12-1,,105,12,"véḥ, víḥ","véḥ, víḥ",ʋ ɐ j h,EARLY SWADESH TERM,,,,m.,"ˈʋɐjh, ˈʋih","váis, vís",v á i s,"वेः, विः",http://www.sanskrit-lexicon.uni-koeln.de/scans/MWScan/2014/web/webtc/servepdf.php?page=949
105-13-1,,105,13,daṃś-,daṃś-,d ɐ̃ ɕ +,root,,,,verb,dɐ̃ɕ-,danɕ-,d a n ɕ +,दंश्-,http://www.sanskrit-lexicon.uni-koeln.de/scans/MWScan/2014/web/webtc/servepdf.php?page=464
105-14-1,,105,14,kr̥ṣṇá-,kr̥ṣṇá-,k ɾ ʂ ɳ ɐ +,,,,,adj.,kɾˈʂɳɐ-,kr̥sná-,k r̥ s n á +,कृष्ण-,http://www.sanskrit-lexicon.uni-koeln.de/scans/MWScan/2014/web/webtc/servepdf.php?page=306
